A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
-0.772839,-0.149124,-0.842144,-1.860276,-0.647704,-2.283527,0.066135,-0.217128,0.846468,-4.064552,0.284302,-0.13885,1.033424,-1.733244,-2.133353,2.797751,-0.163224,-0.276527,-1.140636,-0.253695,0
0.120601,0.07367,0.293367,-0.196271,-0.166327,0.95862,0.392641,-0.826302,-0.227298,0.259592,1.012784,-0.468093,-0.25074,0.066692,0.589477,-0.009439,-0.816207,-0.959111,0.367591,0.009888,1
1.691521,-0.029056,-1.292589,-0.274103,0.190845,0.79529,-0.133323,-1.195048,-0.459252,-1.641279,-2.09233,2.030822,-1.770434,0.943101,-0.015523,-2.597913,-0.247026,0.743757,-1.369011,-0.039997,0
-0.108141,-2.246319,-0.529749,1.864949,-0.130072,-0.170147,1.689449,-0.072601,1.304512,-3.070302,-0.104002,-2.56194,-0.101219,-0.757213,-0.660369,0.177094,-0.860455,0.579153,0.054935,0.581546,0
0.610378,0.545272,0.465119,-0.687421,0.569502,0.810499,0.449911,-0.454854,1.256948,0.074898,0.011369,0.811629,-0.125037,-0.329105,0.691749,1.162303,-0.628491,0.256477,-0.788558,-0.089882,1
0.065434,-0.189814,-0.006066,-1.087319,0.383531,0.372746,-0.753421,-0.049639,0.980688,0.444287,-0.780403,-0.126878,-0.404893,0.64558,0.14187,0.709764,-0.131044,-0.281099,-0.964597,-0.134375,1
1.387429,-0.995606,-0.064397,-0.372736,0.298266,1.140466,-0.185985,-0.094213,-0.424719,0.180726,-0.65778,-0.166121,0.621247,-0.637397,-0.043415,1.461807,-0.423345,-0.488161,1.287889,-0.747154,1
2.141605,-1.00161,-0.153838,0.935656,-1.642684,-2.341057,0.283367,-1.465866,0.368225,-1.924387,-0.804795,0.875482,2.237534,-4.231211,0.559592,-0.448843,-1.067613,0.443942,-1.991605,-1.246007,0
-0.307282,-0.469306,-1.093616,-1.096041,0.352647,-1.406699,0.876476,0.169852,-0.93163,0.766491,-2.672479,1.314471,0.736366,-2.610326,1.322649,1.196457,0.963742,-0.458114,0.659857,0.423127,0
-0.749965,0.249103,-0.072174,0.733023,-0.03608,0.311249,0.487433,-0.020599,0.348678,-0.198774,-0.41715,-0.225983,0.750259,-0.084761,-0.22538,-1.026832,0.342939,-0.455501,0.048818,-0.509188,1
1.35379,0.182398,-0.873254,-1.122209,2.014975,-0.131133,0.102999,2.033167,-1.894631,-0.099686,-0.076972,-0.231304,-0.361228,-1.347543,1.681266,-0.89153,1.521527,1.629483,-2.559144,0.113029,0
0.22959,0.19107,0.501414,-1.29532,-0.081062,-0.063023,0.212273,-0.941113,1.294738,0.147023,0.047628,-0.067016,-0.089972,0.372291,-0.125764,-0.603192,-0.936882,-1.058396,-0.427644,-0.09932,0
-1.813616,-0.22917,0.369197,-0.318387,-0.107917,-1.201709,0.48085,-1.10455,1.771678,0.452376,-0.103343,-0.595133,-1.562692,-1.466013,-1.698365,-0.553275,-1.614,1.118688,3.276655,-0.724908,0
0.884196,1.299701,1.717941,-0.519678,0.073355,1.270073,-0.57042,0.121902,-0.057893,0.279814,0.374621,0.300139,-0.140915,1.838357,-0.331637,-0.546707,-0.773301,-0.026355,0.41449,-0.447169,1
0.538392,-0.261855,-1.573875,-0.188219,1.224094,-2.452809,-0.3104,-1.31256,-0.771347,0.411257,1.740607,-1.229008,1.393995,0.959256,-0.854287,-0.577577,-0.110261,0.870476,-1.478441,-1.579024,0
-3.59175,0.047655,-1.289349,0.428402,1.867272,-1.407361,-1.57561,1.054572,0.649046,0.241392,-0.075654,-0.30713,0.04301,-1.524575,0.997238,-0.111901,-0.338202,-1.052517,-2.822863,0.334816,0
-0.112178,1.37908,-1.039822,-1.95287,2.386246,-0.288512,-0.233381,-0.136085,1.673293,-1.811818,2.786853,-0.124217,0.134972,-0.030238,-0.936636,0.03391,0.287294,-1.05709,0.311177,0.723112,0
-0.897302,0.551275,-0.051434,0.052659,-1.223745,-0.355299,0.917289,0.007766,1.090801,0.093098,-0.270795,-0.091626,0.413505,0.288823,0.428764,0.188916,-0.596982,0.390381,-0.070807,-0.798388,1
-0.960542,1.775973,-0.150597,-0.947086,0.46141,-0.38704,3.137003,1.019453,-1.39619,1.795119,0.764243,-1.248962,-1.409862,-0.871644,-0.052048,-0.251144,-0.470944,-0.475097,1.142435,1.243537,0
-0.128325,1.132273,0.246702,-0.983989,-0.306644,-0.080877,1.181258,-1.373342,-0.0188,-1.403333,-1.941359,-0.215341,-0.054245,-1.505728,2.042539,-0.376594,0.109635,1.212094,-4.057176,0.487843,0
-0.136398,-0.073081,0.362068,-0.105019,-0.067634,-0.279255,0.338004,-0.515637,0.659471,-0.368639,-0.054557,0.092617,1.303356,-0.458345,0.817265,1.465091,0.544063,-1.122409,-0.455511,-0.297513,1
-0.342939,1.154285,0.371142,0.823604,-0.306644,0.150563,0.018081,0.172554,0.898592,0.477316,0.956088,0.558877,0.541855,2.580814,-0.28847,-0.688577,-0.123669,-0.919267,0.537513,-0.830072,1
0.629889,-0.044398,0.649834,-0.305639,0.058584,-0.059717,0.653978,-0.890461,0.485505,1.238339,2.136823,-0.132199,-0.119082,0.407293,-0.042087,0.145567,0.301373,0.001732,-0.163925,-0.591431,1
0.154239,1.892039,-0.3567,0.841049,0.564802,0.226608,0.123405,0.19349,-0.350442,1.286197,0.540095,0.879472,0.780031,-0.344587,-0.099864,0.927823,-0.151827,0.107549,0.309818,0.317289,1
0.115891,0.147712,0.524747,-0.793434,0.74406,0.072535,-0.151096,0.724997,-0.125003,0.163875,0.735236,0.665964,1.068488,0.111792,0.215586,0.188916,0.694236,0.584378,0.016193,-0.322456,1
-0.289117,-0.516,0.243462,-0.158696,0.370774,-0.337445,1.464976,0.192139,-0.012284,-0.044412,0.168932,0.447134,-0.102542,0.316421,-0.521571,0.865427,0.326849,1.074271,0.020271,0.919282,1
-0.894611,-2.080224,-0.117543,-1.347655,-0.779965,-0.053104,1.733554,1.304455,-2.968396,0.757728,0.137287,-1.278228,0.023162,0.330557,-0.301752,-0.154594,-2.694038,0.225777,-0.144214,0.014607,0
0.238336,0.722706,0.017267,1.821336,-1.569503,-0.191307,0.813281,-0.335316,1.986692,1.059037,0.531525,-4.395719,-0.498179,-0.17496,-0.534853,-0.01338,-2.283074,-1.832427,0.187474,1.022424,0
1.228655,-0.406604,-0.279574,0.151963,0.001517,0.600219,-0.278802,-1.316612,0.065251,-0.893738,-0.243765,0.027434,-0.709229,0.31171,-0.028805,0.8339,0.643284,0.826712,-0.547269,0.211451,1
-0.878464,-0.938907,-0.066341,0.359293,-0.007882,0.547318,-0.214291,1.205852,0.101087,-0.155633,0.942903,0.346699,-0.314254,0.134005,-0.086582,1.172812,-1.638806,-0.308533,-0.235292,0.245832,1
0.615088,0.347826,-0.192725,0.452557,-0.011239,-0.832727,-0.119499,0.488622,0.368877,-0.235173,1.009488,-0.13885,0.339406,0.175065,0.498495,0.551473,-0.402562,0.659495,-0.423565,0.22763,1
0.038523,-0.299877,0.45799,0.616945,-0.218023,-2.344363,1.583466,-0.955295,-1.218967,-0.20147,-0.064446,0.251584,-1.182934,-0.481232,3.564667,0.870681,-0.083445,0.5478,1.330709,-0.662214,0
-1.140172,0.689354,1.20722,-0.575369,1.340242,-0.184033,-0.200467,-0.363006,1.447203,-0.091597,0.29485,-0.835913,-1.191534,1.073687,-0.1251,-0.701713,-0.063332,0.521672,0.901826,-0.737716,1
0.582795,0.519924,-0.141523,-0.031212,0.55406,0.430937,0.562477,0.034781,0.089359,0.761773,0.489332,-0.037085,-0.193843,0.39585,-0.626499,-0.118469,-0.142441,0.374051,0.538193,1.202415,1
0.245736,-0.712778,0.305681,-0.055367,2.028403,0.332409,1.069351,0.665566,-0.148459,0.447657,0.602066,0.221653,-0.566323,0.727028,0.287973,0.184975,-0.167917,0.280645,0.713552,-0.077074,1
-1.763158,1.586532,-1.336014,0.06675,-0.867244,0.153869,0.979825,-1.4348,1.130546,0.229933,-1.208262,-0.30713,0.349992,1.138307,-2.275472,-0.521091,-1.832555,2.019438,0.846091,-1.957882,0
-0.05432,-0.12511,-0.251056,1.155063,1.049536,0.546657,-0.097118,-0.165801,0.20273,0.577752,-0.179817,-0.599124,0.244136,0.227569,-0.107833,0.798433,0.222935,0.652963,-0.226456,-0.031234,1
0.581449,0.729376,2.25329,-0.792092,-1.513108,-1.406699,0.353145,2.609923,-1.798852,1.417641,-1.655241,0.856858,-0.131653,-0.974632,0.076124,-0.71682,-3.120421,2.244789,-0.82662,-0.004943,0
-0.441836,0.545272,-1.891455,0.309641,-1.122367,0.881253,-1.41894,-1.267986,-0.865172,-0.163722,-0.76458,-0.672289,-0.034398,0.355463,-0.928003,-0.684636,0.55546,1.133058,1.597826,0.034157,0
-0.305263,0.626651,-1.60304,0.097614,-0.144171,-0.11394,-0.815957,0.571691,-0.829336,0.504953,0.981799,0.143167,-0.423418,-0.626627,0.157145,0.252626,-0.114954,-0.067506,1.537334,0.717719,1
-0.187528,-0.244512,-1.637391,0.280118,-0.377139,0.9163,-1.071369,-0.103668,1.426353,0.396428,0.862473,0.312777,0.221641,-0.158805,-1.067465,1.109102,-0.500442,-0.140663,-0.259081,-0.798388,1
0.169713,-0.539346,0.389937,0.431757,-1.492295,-0.19792,-0.530265,-0.948542,-0.925115,-0.533111,-1.663811,-0.243277,0.524654,-0.162843,1.551765,-0.745062,-0.278535,1.32575,-1.400956,1.365553,0
-0.055665,0.919485,0.705573,-0.258,-0.21668,0.92159,0.234654,-0.06112,-0.104805,-0.409083,-0.220691,0.191722,-0.821039,0.068712,-0.338278,0.202052,0.678146,-0.000227,-0.619315,-0.085164,1
0.363471,-1.278434,0.798903,-1.856921,-1.222402,-0.975559,-0.641514,-0.232661,0.085449,3.00844,0.24145,-3.499116,-0.207075,0.485376,2.739849,-2.096113,-1.820488,-0.833045,-0.192472,-0.339983,0
0.551174,0.271782,-0.324294,-0.667963,0.569502,0.318523,-0.896926,-0.696633,0.372134,1.225531,0.785999,0.022778,0.64705,0.305652,2.10098,-0.491535,-0.202778,0.012183,-0.080323,-0.077748,1
0.726095,-0.149791,0.713999,-0.168761,1.488616,-0.0822,0.432796,-0.338693,-0.107411,-0.159004,0.898732,-0.617083,0.488927,-0.085434,-0.162954,-0.114528,0.086841,0.383849,0.003958,1.380384,1
-2.629688,-1.022955,0.922046,-0.616298,-0.217351,-2.768229,-1.396559,-0.712166,0.419698,-2.111104,-0.024891,1.349723,0.752244,0.197278,-2.041043,-2.586091,0.584288,-0.113229,-1.625253,-1.231176,0
0.100418,-0.572699,0.043192,0.607551,-2.434908,-0.032605,-0.828465,-1.881887,-1.208542,-0.041716,-0.492306,-1.801025,0.715194,-1.255325,1.456798,-3.077382,-1.229182,-1.678927,-0.057893,0.082019,0
0.495334,0.740716,1.108057,-1.937438,-0.008553,0.452758,0.126039,0.456204,0.782615,0.090401,-0.17652,-0.102933,0.256706,-0.812409,0.123939,0.062809,1.266099,0.265621,-0.134698,-0.116847,1
0.236317,0.26111,0.419751,-0.074154,-0.790707,-0.408861,-0.29131,-0.09759,0.993068,1.35293,0.555917,0.155805,-0.6477,0.856268,0.30192,-0.232753,-1.06359,0.625529,1.472764,1.364879,1
0.151548,-0.341233,-0.289944,1.316096,-0.091133,0.893156,0.361044,0.210374,0.762417,1.733104,-0.436269,0.479726,0.601399,1.468138,-1.476554,0.034567,0.989218,1.195111,0.190193,-0.301558,1
1.515255,0.63599,-0.570581,0.190879,-0.009225,-0.712378,-0.603992,-0.080706,-0.038998,2.016887,-1.754789,0.073993,-1.634806,-1.123393,-0.1251,-0.085629,0.11902,-0.691956,-1.271816,-0.911641,0
0.558575,-0.069745,2.006355,-0.63844,-0.234136,0.043439,2.627495,-1.079561,0.057433,-2.123237,0.192665,-1.028802,2.852821,1.105997,0.000416,-0.335215,-1.073646,-0.26281,-0.008276,-0.590757,0
2.267414,-0.288537,0.833253,0.038569,-1.143851,-1.07607,-0.531581,-0.705413,-2.070551,0.008839,2.53106,-0.179424,-0.901092,0.07275,0.501815,1.499245,0.009743,-1.302036,-0.679128,-1.835192,0
0.553193,-0.196484,0.306978,0.432428,-0.370425,-1.421247,-0.552646,0.151618,0.714202,-0.868797,-0.400669,-0.18541,-1.09031,-0.147362,-0.127756,0.872652,-0.338872,0.229696,-0.19587,-0.128982,1
0.667564,0.434542,0.422992,-0.07818,0.435227,0.544673,-0.070128,-0.504831,-0.976588,0.130171,-0.059172,0.070002,-0.702613,1.186099,0.5317,0.129804,-0.071377,0.085994,0.445755,-0.170103,1
-1.413317,-0.195817,-0.782517,-0.345226,-0.608764,0.384648,-0.13464,-1.03904,-0.139338,-2.9638,-0.220032,-0.38362,-3.196842,1.222448,-0.783228,-1.196945,-1.428296,0.490319,1.359256,-0.423574,0
-0.130343,-0.119107,-1.907658,0.433099,0.317064,0.335054,0.234654,0.473764,0.084146,0.313518,-0.779084,-0.053048,0.244797,-0.021487,0.037606,0.370852,-0.214846,-0.320944,-0.299183,0.546491,1
0.004211,0.233094,-0.138283,-0.52102,1.872643,0.205448,-0.162287,-0.262377,0.714853,0.047261,0.033124,1.638392,0.954693,0.79636,-0.337614,-0.421914,1.147436,-0.347725,0.385263,-0.764681,1
-1.173811,0.708698,-0.033287,0.573332,1.254977,-0.017396,0.007549,-1.043092,-0.15693,0.258244,0.422088,0.82094,-0.481639,-0.05447,0.395558,1.566239,-0.152497,-0.47575,-0.098675,-0.456606,1
0.053996,1.120933,0.015322,-0.498878,-0.367068,1.322973,1.376109,0.084082,0.060039,-0.065982,0.91851,-0.036419,0.717841,0.714911,0.533028,0.538337,0.37713,0.402138,0.274474,-0.052806,1
0.204024,1.202313,-1.874604,-0.317716,0.501693,-0.279916,-1.605233,0.261026,-3.464882,0.240718,-1.235292,0.552891,-0.443266,0.694718,-0.591302,1.706139,-2.943432,-0.33858,-0.146253,1.498356,0
1.704304,-0.320555,-2.885675,1.130237,-0.559753,-0.149648,0.250453,1.991295,-0.18234,-0.502778,0.00148,-0.23596,-1.382075,-0.258427,-2.220351,-1.273135,1.167548,1.081456,-0.476581,0.681991,0
0.199988,-0.069078,-2.385324,-0.428426,0.131764,0.245123,-1.605233,-0.792534,-0.001859,-1.342667,-0.427039,-0.067681,0.733719,-0.650859,-0.142367,-0.725358,0.075444,0.520366,0.65306,0.915238,0
-1.128735,0.368504,0.584374,0.03924,0.069998,0.856787,0.854752,-0.317081,-0.270952,-0.114515,-0.120483,0.617409,-0.463775,-0.012063,-1.550269,-0.564441,1.317051,1.201643,-0.529597,-0.646035,0
-0.435108,-0.380589,0.170872,-0.645821,-0.707456,1.400341,0.500599,0.077328,1.385956,-0.343024,-1.039492,-0.45612,-3.55609,-0.35603,-0.011538,-1.200229,-0.904032,3.318634,0.78424,-2.023273,0
-0.562935,-0.161131,0.645298,-0.351265,-0.45099,1.072357,0.293241,0.829678,-0.50877,0.93029,-0.165313,-0.238621,-0.28382,0.598461,-0.910072,-0.618956,0.413332,-0.050523,-0.097315,-0.594802,1
-0.160618,0.001629,-0.069582,-0.773305,1.181126,0.423663,0.366968,1.349704,0.260718,0.682233,0.939607,0.200369,0.992404,0.140736,0.714993,-0.396298,-0.153168,-0.211861,-0.069448,-0.017751,1
-0.958524,-0.28787,-0.057916,0.747113,-0.737668,0.512932,0.330763,0.640577,0.020294,-0.15833,-0.026209,-1.065384,-0.839564,-0.723557,-0.589973,-0.261653,0.119691,1.147429,-0.277433,-0.192349,1
-0.67596,0.41453,-0.160967,0.730339,0.012259,-1.738651,1.389932,0.399474,0.810632,-0.924745,-1.644692,3.007907,-1.654654,-0.42065,-0.026812,0.070691,0.627865,-1.302036,-0.836816,-0.059547,0
0.594904,0.72404,0.194852,0.7659,0.150563,-0.31893,0.590125,0.995141,0.358452,0.331043,-0.784358,0.163786,0.016546,-0.850777,-0.131077,-0.287925,-0.151156,0.541268,0.67549,0.270774,1
1.702286,0.625984,-1.062506,-0.248606,-0.083747,-0.102699,-1.897508,-0.712166,-0.082001,2.877671,0.710843,2.726554,-2.332793,-0.105628,-1.825873,2.468034,-1.438352,-0.217087,0.120185,-1.246681,0
-0.113524,-0.106433,-0.030694,-1.369797,0.784342,1.443322,0.760619,1.128186,-0.481405,0.256222,0.375939,1.369677,-0.318885,1.129556,0.19367,0.920599,-0.066014,-0.336621,-0.271315,-0.20381,1
0.458332,-2.226975,-0.898531,2.138034,-1.917276,0.523513,-0.189935,-0.105019,2.043377,-0.13676,-1.396151,0.714519,-1.010918,0.477298,-1.930801,-1.341443,0.491771,-0.67628,0.199708,0.99411,0
0.901015,-0.630065,0.887696,0.87661,0.891762,-0.430021,0.491383,0.035456,0.761114,0.717958,0.546688,-0.70222,0.477019,-0.186403,0.502479,1.023717,-0.672739,0.899216,0.317294,0.824231,1
-0.790331,-0.466638,-0.219946,1.365748,-0.316044,-1.644752,-0.053671,-0.462959,-0.512028,-1.484895,2.153304,0.3028,1.178975,-1.56429,1.3957,-0.067895,0.556131,0.293055,0.581013,-0.666259,0
-0.077194,0.108356,0.851401,0.145924,-0.017281,-0.339429,-0.78436,0.841834,-2.679105,-0.928789,-2.043545,-0.754766,-0.118421,-2.022688,2.182001,2.447017,-1.024036,-0.107351,1.093498,-2.901657,0
0.075525,-2.510469,-1.476008,0.622984,0.532576,-0.178082,-0.422965,-1.256505,-2.825054,-0.59917,1.846748,-0.850546,1.271599,0.671831,-0.489694,-0.763453,0.806195,-0.393448,0.71831,0.146061,0
0.056015,0.09168,0.578541,0.818236,-0.208623,-0.537145,-0.548696,0.067198,-0.080697,-0.140804,-0.01632,0.196378,0.160774,-0.132553,-0.207449,0.592195,1.52689,-0.074691,-0.214222,-0.453236,1
-0.218476,1.395089,0.577245,-0.317716,0.625897,0.552608,-0.26432,1.744113,-0.628005,-0.090923,0.681177,-0.172772,-0.203105,-0.524985,-0.212762,-1.02946,0.308077,-0.443091,0.867841,0.355714,0
0.021031,-0.242511,0.719184,1.051063,-0.44092,-0.286528,0.752061,1.440877,0.557828,-1.248297,-0.078291,0.69789,1.516391,-1.391297,0.552287,-0.207138,0.501827,0.607893,1.869701,0.886924,1
-0.346302,0.630654,1.966172,-0.199626,-0.701414,-1.077393,1.325421,-1.577976,1.567089,1.611098,0.12608,0.393258,-0.331456,0.135351,-1.577498,0.216502,-0.538656,-0.486854,0.97999,-1.397011,0
0.316377,-0.505327,0.56169,0.804817,-0.760495,-0.299092,-0.343314,-0.558184,-0.583699,1.195872,-1.292648,0.358006,1.597106,-0.502772,-0.799831,0.384645,-0.146464,0.402791,0.582373,1.430269,1
0.708603,-0.049734,0.183186,1.29127,0.235828,-0.110634,0.591441,0.009117,-0.578487,0.779973,0.441206,0.18374,0.807157,0.910118,1.743027,-0.37528,1.050226,1.312686,0.888232,0.554581,1
-1.274727,-0.179141,-0.861588,1.817981,-0.484559,-0.267352,1.61638,0.300872,0.877742,-3.267804,0.881592,0.445804,-4.504823,-0.092165,2.614333,0.466089,-0.875874,0.342698,1.802412,-2.20596,0
0.505426,0.205745,-0.112358,0.431086,-0.715513,0.542689,-0.591485,0.429865,0.090662,-0.33561,-0.350565,-1.007518,-0.137607,0.023612,1.370465,1.009924,0.368415,0.02786,-0.56698,-0.133026,1
-2.038322,0.005631,-0.68465,0.023137,-0.077034,-0.358605,-0.181377,-0.423113,0.200123,-1.807099,-1.327588,2.231028,-0.549122,0.259879,0.615377,-1.038655,0.590992,-0.011985,-2.043261,-0.173474,0
0.72744,-0.185145,-1.614706,-0.213716,-0.272404,-2.909077,-0.897584,-1.4348,-1.602082,1.277434,-0.055876,-0.952311,0.93286,1.019164,-0.146351,-0.353606,0.352995,0.971067,-0.166643,2.56954,0
1.139176,-1.548588,-0.179115,-0.645821,0.562117,-0.127826,-0.950904,-0.269806,-1.115369,-0.847227,1.714896,-0.047727,-0.826993,-0.870971,-0.776587,-1.381508,0.048627,1.084722,-0.284909,1.182865,0
-0.776203,-1.285105,1.132038,-1.161796,-1.317737,0.741728,1.541995,-1.263259,-0.72639,-1.656108,-1.6025,1.745479,0.919628,0.329211,-0.982459,2.30843,-0.880567,-0.933637,0.774045,1.758568,0
-0.232604,0.549274,-0.438364,-1.186622,-2.718229,0.383326,0.347878,-0.165801,0.610604,-0.123278,0.22431,-0.847885,2.825034,-1.21965,1.179866,1.078232,-2.21268,-1.950001,-0.748456,-1.518353,0
-0.379941,-1.238411,0.555857,0.252608,-0.04615,0.912332,-0.601359,-0.137436,-0.054635,-0.199448,0.335065,-0.13885,1.199485,0.110445,-0.965193,0.349177,1.058271,0.082728,1.325271,0.415037,1
-0.799077,0.333818,0.691962,1.245644,1.439606,-0.859178,-1.163528,-2.180396,0.38712,-0.91733,-0.374958,-0.838573,-0.899769,-1.249267,1.573681,0.999415,-0.775982,1.30746,1.101654,0.488517,0
0.561939,-0.492653,-2.028209,1.597903,-0.843746,0.317861,1.029196,-2.016284,0.208594,-1.967528,-2.908494,0.020782,-0.834933,0.552015,-0.513601,-3.079352,-0.064673,0.387115,-2.658379,-3.593984,0
2.085765,-2.410412,0.077542,-1.864302,-2.03611,-0.310995,-0.657971,-0.404203,-0.145853,-0.054523,0.355502,0.396584,1.051287,0.587691,2.309509,1.557044,-0.871852,0.061826,0.426044,-0.420204,0
-0.749292,0.034981,-0.272444,-0.248606,0.064627,-0.154277,0.004257,-0.081381,-0.661886,0.780647,-0.196298,1.199403,-0.000656,0.19122,1.421601,-0.626181,-0.141771,-0.115189,-0.209464,0.944899,1
1.286513,0.397187,0.276516,-0.4244,-0.457033,-0.207839,-0.403875,0.381915,0.675108,0.171963,1.875756,0.485047,1.044009,-0.046393,1.450821,-1.097111,-0.139759,0.155232,0.050177,-0.616374,1
0.815573,0.800083,-0.6503,-1.204739,-0.132087,-0.004171,0.035196,-0.500104,-0.126306,0.208363,0.637006,0.569519,0.469079,-0.408534,-0.075292,0.150165,1.927798,0.737225,1.13156,-0.118196,1
-1.411972,1.451788,0.031525,1.915272,-0.129401,-1.870241,-0.135298,-1.459113,0.58389,-0.803413,0.194643,-1.091325,-0.811777,-3.216138,-0.338942,-0.745062,-1.967309,0.121266,1.107092,-0.20381,0
0.621815,-0.135116,-0.144116,-0.017122,-0.418093,0.212721,0.590783,2.000074,-0.326334,0.370139,-0.812706,0.98789,0.127694,-0.326413,-0.332301,-0.78053,-0.038527,0.826712,-1.070628,0.382005,1
-0.0301,-0.215162,-2.559669,-1.709308,2.679638,0.114855,0.639495,-1.114005,-0.717268,-0.1799,1.683252,-0.070341,-1.08634,-1.750745,0.338445,0.354431,1.456497,0.422387,1.69842,1.64127,0
-0.099395,0.384513,0.455398,-0.034567,0.797098,-0.4082,-0.148463,0.424463,0.609953,0.382273,0.716777,-0.158804,0.166729,-0.041681,-0.088574,1.054587,0.549426,0.487053,-0.491534,-0.270548,1
-0.360431,-0.085088,-0.051434,0.787371,1.499358,-0.109972,0.008865,-1.526649,-0.301575,0.951186,-0.507469,-0.82261,0.068812,-2.460892,1.794163,-0.183493,-0.28591,1.310726,-0.306659,-2.307753,0
0.008921,1.573858,-0.730019,0.319705,0.006217,-0.588062,0.250453,0.04221,0.550661,-0.101034,0.234198,0.318763,0.590814,0.731066,1.762286,1.240463,-0.822911,-0.005453,-0.114307,-0.164036,1
0.242372,-0.143121,-0.590024,1.520071,-0.062935,-0.184695,-0.148463,0.912071,-0.117836,-0.094293,-0.239809,-1.133893,-0.354612,-1.071562,0.804647,0.703852,-0.292614,0.774457,1.377607,-0.509862,1
0.017667,0.488573,-0.08384,-1.130932,1.063635,-0.01938,1.907997,0.508207,0.967006,0.568989,-1.927515,1.55259,-0.222953,-0.887799,0.192342,0.515349,-3.019859,-1.595972,1.513545,0.859959,0
0.695147,-0.145789,0.000415,0.384118,-0.099861,0.465322,0.684917,0.849938,0.548055,-0.065982,0.285621,-1.207058,-0.154147,-0.100916,1.375113,0.194171,-0.049253,0.402791,1.084662,1.157249,1
-0.124961,0.637324,-0.091618,-0.07818,-0.78735,0.355553,-0.7001,-0.538599,-0.248799,-0.500082,-0.243106,1.346398,-0.127021,-0.123802,0.574203,-0.010096,-0.649274,1.128486,-0.127901,-0.100668,1
2.579579,-0.293873,-2.205146,0.104324,-0.884028,0.206109,-0.114891,0.078679,0.984598,-2.17514,3.276683,-0.557886,-0.129668,1.215043,1.36648,0.152792,-0.442787,-0.098859,0.975912,0.102243,0
-2.400945,0.398521,-0.614005,-1.181926,0.005546,0.628653,-0.248522,-1.367939,0.528508,1.258561,0.302102,-1.130568,-0.504133,0.426814,-3.342689,2.000388,0.125054,-0.720043,-0.830019,2.054509,0
-0.799077,1.806657,0.163094,-0.574027,0.425156,1.405631,-0.152413,0.500778,-0.27421,0.852772,-0.883906,0.393258,-0.199797,0.02967,0.838516,0.29926,0.450205,0.168949,-0.97955,0.508066,1
0.646035,1.560517,0.378271,1.581129,0.912575,-0.051121,-0.137273,-0.382591,0.678366,-0.132715,-0.10532,-0.235295,0.783339,1.890861,0.034285,0.001726,-0.007688,-0.665175,0.874638,0.799288,1
0.694475,-0.060407,0.211703,0.967862,1.324129,-0.637656,0.428847,-0.603433,0.283523,-0.048457,0.735895,1.088325,0.965279,-0.189095,1.017825,0.840468,0.113657,0.732652,-0.927214,0.452788,1
1.457397,0.325813,1.120372,0.070775,-0.028023,-0.992091,-0.873228,1.545558,1.235447,0.029061,0.344295,-0.11291,-0.634468,0.174392,0.886332,-0.058043,-0.372393,1.189886,-0.104792,-0.639294,1
