A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,Class
-0.686849,-0.672995,0.956561,-0.483749,0.252864,0.553562,-0.531073,0.073104,0.23179,1.128754,-0.686849,0.189108,0.350077,0.136639,0.329107,0.172217,0.460932,0.552282,0.565621,0.686414,-0.686849,0.037323,-0.288555,0.328811,0.482738,0.524079,0.359707,0.283274,0.41593,-0.052565,-0.686849,-0.26309,0.529367,-0.253016,0.519391,0.454412,-0.161189,0.421974,0.575866,0.545655,3
-0.736017,1.005689,1.683911,0.897759,1.257364,1.007526,1.466422,1.552633,1.460439,2.083654,-0.736017,0.738777,1.163678,0.402895,0.995286,0.588184,1.335617,1.323249,1.181475,1.447178,-0.736017,-0.444727,-0.346304,-0.313651,-0.246174,-0.148047,-0.439283,-0.280873,-0.130511,-0.233355,-0.736017,0.541046,1.092359,0.281305,1.102289,0.742035,0.752939,1.241375,1.305525,1.312442,3
-0.416426,0.801327,1.106498,0.884726,1.087828,1.101915,1.131841,1.109227,1.193526,1.321571,-0.416426,0.709591,1.059751,0.604386,0.903045,0.726839,0.998019,1.083392,1.021973,1.180193,-0.416426,-0.160903,0.04274,-0.011316,0.254214,0.313294,-0.092469,0.136105,0.194186,0.027106,-0.416426,0.387626,0.895615,0.392333,0.966973,0.94161,0.551831,0.976135,1.062305,1.121554,3
-0.101751,0.480188,1.285145,0.385124,0.9522,0.95359,0.617486,0.851327,0.871535,1.367479,-0.101751,0.704727,0.756877,0.582797,0.821054,0.43062,0.849681,0.933482,0.968806,0.92182,-0.101751,0.370704,0.14,0.38172,0.553659,0.452492,0.289466,0.499939,0.463446,0.143547,-0.101751,0.461691,0.780595,0.295184,0.961769,0.777254,0.356817,0.862461,0.953105,0.869194,3
-0.052583,0.582368,1.562686,0.354713,0.918292,0.886169,0.637461,1.17257,1.062187,1.79596,-0.052583,0.792285,0.679675,0.654758,0.795432,0.298267,1.03894,1.057693,1.004251,0.930433,-0.052583,0.375209,0.018424,0.408174,0.60094,0.532033,0.434338,0.528555,0.499084,0.036298,-0.052583,0.556918,1.068145,0.302123,1.143924,1.082487,0.643244,1.089809,1.245961,1.128025,3
-0.952356,-0.205883,0.870428,0.133151,0.566506,0.643456,0.038213,0.57533,0.807984,1.153239,-0.952356,0.184243,0.546054,0.33813,0.616076,0.361293,0.675767,0.843536,0.800443,0.855792,-0.952356,-0.183429,-0.042364,0.083164,0.360596,0.460446,-0.101249,0.193337,0.281299,0.079198,-0.952356,-0.136121,0.768487,-0.065656,0.935747,1.017918,0.009448,0.819834,0.977923,0.8789,3
-0.229587,0.548308,1.090547,0.624064,0.799617,0.787286,0.857186,1.027785,1.172342,1.600083,-0.229587,0.60744,0.638104,0.697935,0.575081,0.298267,0.972444,0.873518,0.791582,0.939045,-0.229587,0.113911,-0.31895,0.234332,0.096612,0.313294,0.162154,0.02164,0.174387,-0.239484,-0.229587,0.615112,1.183165,0.579692,1.206378,1.053138,0.704185,1.222429,1.196325,1.163614,3
-0.357424,1.073809,0.982082,1.088911,1.147166,0.868191,1.296634,1.17257,1.113028,1.254238,-0.357424,0.787421,0.9291,0.719523,0.851801,0.512553,1.136128,1.126224,0.977667,1.183064,-0.357424,-0.22848,0.073134,-0.113354,0.199053,0.193982,-0.16271,0.119753,0.154589,0.054684,-0.357424,0.514595,0.950098,0.482543,1.003404,0.759644,0.722468,0.985608,1.121869,1.079494,3
-0.544262,-0.522157,0.417429,-0.618424,-0.200644,-0.107158,-0.680885,-0.293384,-0.01394,0.556427,-0.544262,-0.01033,-0.125018,-0.144008,-0.019356,-0.331985,-0.035234,0.081135,0.171297,0.198377,-0.544262,-0.088821,-0.546905,0.049151,-0.072811,0.066715,0.039233,-0.133704,-0.019639,-0.389632,-0.544262,-0.300123,0.338676,-0.364044,0.347645,0.442672,-0.26479,0.175681,0.342573,0.400063,3
-0.736017,0.149317,0.755583,0.432912,0.875909,0.904148,0.362806,0.665821,0.837641,1.189966,-0.736017,0.145329,0.272874,0.244581,0.400849,0.216335,0.440472,0.565131,0.596635,0.626127,-0.736017,-0.323089,-0.194334,-0.151146,0.061151,0.14228,-0.298802,-0.113264,-0.0038,-0.156749,-0.736017,0.033171,0.898641,0.204974,0.946156,1.094227,0.25931,0.871934,1.08216,0.953314,3
0.124422,-0.18642,0.605647,0.00282,0.282533,0.576036,0.133094,0.199792,0.583438,0.948181,0.124422,0.286394,0.320384,0.33813,0.34448,0.153309,0.384206,0.436637,0.397258,0.428042,0.124422,0.25357,0.185592,0.457304,0.549719,0.448515,0.469458,0.377298,0.364453,0.155804,0.124422,0.31356,0.741246,0.260487,0.842067,0.759644,0.198368,0.687214,0.744631,0.590951,3
-0.824519,0.489919,1.205392,0.693574,1.202265,0.850212,0.607499,1.263061,1.091844,1.551114,-0.824519,0.622033,0.840019,0.669151,1.026032,0.544066,1.054286,1.246152,1.061849,1.180193,-0.824519,-0.296058,-0.16394,-0.105795,0.124192,0.170119,-0.290021,0.005288,0.099153,-0.07095,-0.824519,0.049042,0.853239,0.218852,0.940951,0.95922,0.33244,0.966662,1.067269,0.927431,3
-1.129361,-0.449171,0.420619,-0.105789,0.274056,0.611993,-0.28638,0.154546,0.54107,0.749243,-1.129361,0.179379,0.415403,0.244581,0.580205,0.235242,0.59904,0.796421,0.742845,0.798376,-1.129361,-0.223975,-0.051482,0.052931,0.348776,0.392835,-0.18466,0.144281,0.293179,-0.003537,-1.129361,-0.427092,0.589903,-0.343226,0.659911,0.777254,-0.331826,0.530912,0.655285,0.597421,3
-0.819603,0.971628,2.028446,0.88907,1.350609,1.038989,1.171791,1.670271,1.375705,2.251985,-0.819603,0.724184,0.961762,0.388503,0.882548,0.3802,1.253775,1.190471,1.119446,1.295025,-0.819603,-0.37715,-0.428368,-0.185158,-0.084631,0.070692,-0.298802,-0.178672,-0.039437,-0.340604,-0.819603,0.630983,1.062091,0.246609,0.992996,0.601158,0.92967,1.222429,1.295598,1.367444,3
-1.109693,0.402336,1.020364,0.637097,0.964915,0.787286,0.387775,0.996113,0.884245,1.327692,-1.109693,0.534475,0.828142,0.589993,0.990161,0.487343,0.998019,1.207604,0.973236,1.154356,-1.109693,-0.588892,-0.373659,-0.264521,-0.116152,0.050807,-0.478794,-0.244081,-0.027558,-0.242548,-1.109693,-0.231348,0.723085,-0.093413,0.649502,0.818343,0.125238,0.744051,0.868722,0.810957,3
-0.765518,0.849985,1.549926,0.65013,0.918292,0.746834,0.637461,1.1228,1.125738,1.710264,-0.765518,0.694998,0.875651,0.539621,0.877423,0.651209,0.916178,1.096242,1.057418,1.243351,-0.765518,-0.363635,-0.227767,-0.185158,-0.057051,0.058761,-0.294411,-0.137792,0.055596,-0.086271,-0.765518,0.260657,0.916802,0.087007,0.909724,0.571809,0.631055,0.999817,1.017632,1.011551,3
0.129338,-0.244809,1.090547,-0.318663,0.265579,0.567046,-0.136568,0.154546,0.25721,1.284844,0.129338,0.398274,-0.151742,0.179816,0.06776,-0.439128,0.425127,0.235329,0.26877,0.250052,0.129338,0.659033,-0.325028,0.665159,0.62064,0.679185,0.912854,0.643019,0.558479,-0.27319,0.129338,0.287109,0.396186,0.038432,0.441325,0.131569,0.350723,0.407765,0.446811,0.400063,3
-0.568846,0.815924,1.677531,0.776117,1.066636,0.827738,0.892142,1.140898,0.956269,1.875535,-0.568846,0.558797,0.863774,0.59719,0.831303,0.600789,0.936638,0.950615,0.902347,1.13426,-0.568846,-0.300563,-0.346304,-0.253184,-0.277694,-0.251451,-0.316362,-0.297225,-0.237423,-0.267062,-0.568846,0.429949,1.140789,0.295184,1.050244,0.93574,0.728562,1.146646,1.171506,1.254205,3
-0.101751,0.368275,1.106498,0.428568,0.854717,0.87718,0.58253,0.67487,0.816457,1.287904,-0.101751,0.592847,0.617318,0.431679,0.667321,0.317175,0.737149,0.800704,0.893486,0.841438,-0.101751,0.285106,-0.018049,0.294799,0.344836,0.253638,0.232395,0.37321,0.352574,0.03017,-0.101751,0.525175,0.8714,0.343758,1.003404,0.753775,0.387288,0.919298,0.982887,0.959785,3
-0.490177,-0.561083,0.289824,-0.357762,0.096044,0.158029,-0.40623,-0.062632,0.308051,0.712516,-0.490177,0.335038,0.367893,0.496444,0.493089,0.147007,0.563235,0.655077,0.618788,0.577324,-0.490177,0.510363,0.070094,0.608471,0.841283,0.802474,0.482628,0.585787,0.503043,-0.064822,-0.490177,-0.046185,0.626226,-0.093413,0.805636,0.747905,-0.149001,0.630377,0.685067,0.516537,3
0.380095,0.46559,1.393609,0.07233,0.76571,0.859201,0.312868,1.050407,0.973216,1.707203,0.380095,0.772828,0.418372,0.510836,0.564832,0.109192,0.542774,0.727891,0.694108,0.654836,0.380095,0.627497,0.124803,0.736964,0.723082,0.711002,0.719691,0.614403,0.641633,0.189511,0.380095,0.461691,0.910749,0.191095,0.987791,0.976829,0.436041,0.94298,1.136761,0.895077,3
-0.298423,-0.600009,0.618408,-0.314319,0.066375,0.229944,-0.136568,0.050482,0.274157,1.021634,-0.298423,-0.04438,-0.237853,-0.093636,-0.080849,-0.439128,0.307479,0.119684,0.211172,0.241439,-0.298423,0.271591,-0.686717,0.389278,0.128132,0.408744,0.574819,0.254658,0.332776,-0.349796,-0.298423,0.038461,0.063233,0.017614,0.24876,0.061131,0.07039,0.18989,0.342573,0.228587,3
-0.554096,0.154182,0.93104,0.31127,0.714849,0.814254,0.222981,0.620575,0.952033,1.26342,-0.554096,0.349631,0.442127,0.30215,0.416223,0.090284,0.563235,0.65936,0.689678,0.743831,-0.554096,-0.088821,-0.069718,0.05671,0.191173,0.285454,-0.110029,0.103401,0.210025,-0.024986,-0.554096,-0.003862,0.910749,-0.058717,0.977382,0.900521,0.180085,0.800888,0.972959,0.96302,3
0.208007,0.606697,1.40956,0.211349,1.015776,0.832233,0.402756,1.158997,1.074897,1.823505,0.208007,0.816607,0.798448,0.381307,0.764685,0.17852,0.691113,1.019145,0.831457,0.947658,0.208007,0.564425,0.164316,0.570679,0.522138,0.551919,0.57921,0.520379,0.538681,0.137419,0.208007,0.440529,0.968259,-0.176684,0.925338,0.677466,0.362911,1.042445,1.136761,1.037434,3
-0.323007,1.180856,1.147969,1.123666,1.231934,0.881675,1.226722,1.032309,1.282497,1.453175,-0.323007,0.952808,1.041935,0.697935,0.826179,0.27936,1.483955,1.276134,1.128308,1.375408,-0.323007,0.041828,0.222064,0.14741,0.364536,0.412721,0.056793,0.279186,0.423849,0.259988,-0.323007,0.583369,1.473741,0.281305,1.305262,1.111836,0.941859,1.32663,1.439544,1.571273,3
-0.795019,0.446127,1.380849,0.441601,0.939484,0.904148,0.417737,1.158997,1.062187,1.627628,-0.795019,0.583119,0.649981,0.50364,0.626325,0.20373,1.049171,0.963464,0.884624,1.045265,-0.795019,-0.151893,-0.394935,-0.03777,0.01387,0.213867,-0.19783,-0.096912,0.047676,-0.383503,-0.795019,-0.014443,0.704923,-0.010143,0.67032,0.771384,0.210556,0.69195,0.893541,0.901548,3
-0.647515,0.694281,1.588207,0.641442,1.05816,0.760318,0.627474,1.036834,0.918139,1.737809,-0.647515,0.490696,0.804387,0.611582,0.918419,0.625999,0.895717,0.980597,0.902347,1.088327,-0.647515,-0.390666,-0.270319,-0.264521,-0.124032,-0.124185,-0.351482,-0.174584,-0.118632,-0.178199,-0.647515,0.281818,1.092359,0.170277,0.899316,0.800733,0.631055,0.95719,0.953105,1.147437,3
-0.947439,0.436396,1.40318,0.437256,0.960676,0.823244,0.357812,1.1228,1.00711,1.551114,-0.947439,0.529611,0.65592,0.453268,0.63145,0.165914,1.02871,0.963464,0.902347,1.045265,-0.947439,-0.22848,-0.394935,-0.079341,0.00205,0.197959,-0.263681,-0.113264,0.047676,-0.331411,-0.947439,-0.067346,0.701897,-0.051778,0.665116,0.683336,0.210556,0.701423,0.853831,0.914489,3
-0.308256,-0.128031,0.940611,-0.005869,0.630082,0.823244,0.0482,0.634149,0.685119,1.327692,-0.308256,0.330173,0.168947,0.2086,0.288111,-0.067279,0.532544,0.466619,0.512454,0.554357,-0.308256,0.294116,-0.252083,0.411953,0.321195,0.555896,0.495798,0.348682,0.471366,-0.101593,-0.308256,0.096655,0.786648,0.100885,0.727569,0.841823,0.417759,0.786679,0.873686,0.8789,3
-0.411509,-0.035582,0.892759,-0.018902,0.337632,0.477152,0.153069,0.502937,0.587674,1.303207,-0.411509,0.344766,0.376801,0.395699,0.559707,0.361293,0.58881,0.663644,0.671955,0.732347,-0.411509,0.195003,-0.270319,0.393057,0.266034,0.40079,0.302636,0.189249,0.281299,-0.196584,-0.411509,0.181301,0.886534,0.23967,0.987791,0.994439,0.375099,0.924035,0.967996,0.882135,3
-0.106668,-0.410245,0.717302,-0.292597,0.151143,0.44569,-0.116593,0.082154,0.308051,1.015513,-0.106668,0.480968,0.332261,0.431679,0.431596,0.102889,0.553004,0.620812,0.570051,0.574453,-0.106668,0.591456,0.158237,0.638705,0.864924,0.933718,0.63628,0.790188,0.883176,0.33353,-0.106668,0.276528,0.850212,0.073128,0.779613,0.918131,0.088673,0.663532,0.853831,0.843311,3
-0.603264,0.694281,1.390419,0.563243,0.973392,0.845717,0.74233,0.996113,1.01982,1.618446,-0.603264,0.510154,0.65592,0.395699,0.749312,0.172217,0.824106,0.886367,0.742845,0.901725,-0.603264,-0.350119,-0.410132,-0.219171,-0.250114,-0.358832,-0.329532,-0.334017,-0.332456,-0.386567,-0.603264,0.350593,1.016688,0.121703,0.956564,0.853562,0.533548,1.037709,1.067269,1.170085,3
0.409596,0.738072,1.438271,0.710951,0.723326,0.760318,0.897136,0.787984,1.146922,1.627628,0.409596,1.079281,1.136954,0.7627,1.056779,0.638604,1.151473,1.263285,1.123877,1.234738,0.409596,0.870775,0.404429,0.767197,0.833403,0.782589,0.776762,0.855596,0.768344,0.134354,0.409596,0.911373,1.086306,0.767051,1.294853,0.894651,1.063742,1.307685,1.320416,1.183026,3
-0.411509,0.519114,0.946991,0.723985,0.905577,1.092925,0.627474,0.896573,1.134212,1.355237,-0.411509,0.743642,0.590594,0.971387,0.800556,0.266755,1.023595,0.976314,0.9245,0.832825,-0.411509,0.127426,0.133922,0.192761,0.494558,0.480331,-0.004668,0.356858,0.423849,-0.018858,-0.411509,0.218334,0.922856,0.253548,0.9982,1.105966,0.362911,0.900353,1.022596,1.021257,3
0.257175,0.368275,1.352138,0.276515,0.697896,0.594014,0.517612,0.810606,0.943559,1.600083,0.257175,0.811742,0.718276,0.482052,0.754436,0.102889,0.839451,0.963464,0.809304,0.873017,0.257175,0.744631,0.273734,0.634925,0.61276,0.500217,0.61872,0.622579,0.613915,0.171125,0.257175,0.720919,0.977339,0.322941,1.003404,0.618768,0.643244,0.995081,1.102015,1.024492,3
-0.293506,0.781864,0.653499,0.932514,0.579221,0.80077,1.086898,0.557231,0.943559,0.932878,-0.293506,0.763099,0.828142,0.705131,0.636574,0.348688,1.110552,0.907783,0.884624,1.091198,-0.293506,-0.048275,-0.024127,0.015139,0.206933,0.225798,-0.105639,0.103401,0.118951,-0.098528,-0.293506,0.260657,0.701897,0.302123,0.764,0.677466,0.369005,0.644586,0.779376,0.823898,3
0.365345,0.017941,1.109688,-0.153577,0.380016,0.629972,0.277912,0.588903,0.655462,1.379722,0.365345,0.626898,0.412433,0.496444,0.493089,0.310873,0.645077,0.65936,0.680817,0.608903,0.365345,0.848249,0.377074,1.009065,0.967365,0.961558,0.965534,0.822892,0.902974,0.388687,0.365345,0.895501,1.161977,0.829505,1.393738,1.164665,0.996706,1.369258,1.434581,1.160379,3
-1.085109,-0.458902,0.44295,-0.110134,0.320679,0.638961,-0.186505,0.195267,0.511413,0.700274,-1.085109,0.028585,0.436188,0.107855,0.528961,0.323478,0.425127,0.706475,0.640941,0.749572,-1.085109,-0.345614,-0.236886,-0.056666,0.112372,0.293409,-0.311972,-0.076472,0.13083,-0.165942,-1.085109,-0.390059,0.486991,-0.287712,0.613071,0.724425,-0.30745,0.497757,0.600684,0.516537,3
-0.391842,0.548308,1.192631,0.519799,0.812333,1.043484,0.482655,0.828704,1.134212,1.269541,-0.391842,0.568526,0.759847,0.496444,0.657072,0.386503,0.803645,0.82212,0.813735,0.941916,-0.391842,0.136436,0.109606,0.143631,0.415757,0.444537,0.096303,0.344594,0.396131,0.027106,-0.391842,0.197172,0.835078,0.093946,0.935747,0.824213,0.399476,0.985608,0.972959,1.011551,3
-0.603264,0.324484,1.281955,0.315614,0.892862,0.832233,0.212994,0.914671,1.028294,1.361358,-0.603264,0.529611,0.673736,0.618778,0.662196,0.367595,0.721803,0.843536,0.875763,0.861534,-0.603264,0.077869,0.182552,0.207877,0.419697,0.500217,-0.031008,0.29145,0.396131,0.048555,-0.603264,0.17072,1.022742,0.14252,1.175151,1.105966,0.350723,1.104019,1.151652,1.076259,3
-0.947439,0.669952,1.498884,0.823905,1.168358,0.989547,1.026973,1.403322,1.274023,1.817384,-0.947439,0.578254,0.887529,0.489248,0.795432,0.32978,1.192394,1.13479,1.013112,1.194547,-0.947439,-0.543841,-0.425329,-0.404351,-0.281634,-0.175887,-0.592935,-0.391249,-0.28098,-0.408017,-0.947439,0.350593,1.04393,0.184156,1.024222,0.794864,0.472606,1.089809,1.161579,1.20891,3
-0.986774,0.694281,1.431891,0.597998,0.867432,0.971569,0.352818,0.860376,1.015583,1.352176,-0.986774,0.636626,0.97067,0.352522,0.774934,0.474738,0.972444,1.100525,0.955514,1.24048,-0.986774,-0.21947,-0.437486,0.037814,0.139952,0.428629,-0.026618,0.074785,0.316937,-0.181263,-0.986774,0.006719,0.656494,0.024554,0.691138,0.642247,0.515266,0.848252,1.032523,1.092436,3
-0.549179,0.562905,1.374469,0.632753,0.922531,0.940106,0.877161,0.801557,1.03253,1.621507,-0.549179,0.490696,0.560901,0.366915,0.457218,0.159612,0.824106,0.727891,0.840318,0.85005,-0.549179,-0.21046,-0.142664,-0.117133,0.053271,0.078646,-0.131979,0.058433,0.103112,-0.11385,-0.549179,0.58866,1.143816,0.281305,1.154333,0.753775,0.759033,1.217693,1.240998,1.25097,3
-0.106668,0.5921,1.597778,0.359058,0.947961,0.899654,0.657436,1.163521,1.062187,1.814323,-0.106668,0.738777,0.673736,0.539621,0.774934,0.20373,0.987789,1.031994,0.968806,0.91895,-0.106668,0.208519,-0.103152,0.264565,0.411817,0.349088,0.267516,0.340506,0.336735,-0.064822,-0.106668,0.472272,1.037876,0.177217,1.055449,0.988569,0.551831,1.014027,1.166543,1.098906,3
-0.436093,0.640757,1.639249,0.611031,1.092067,0.904148,0.597511,1.204242,1.168105,1.854111,-0.436093,0.60744,0.854866,0.518033,0.733939,0.644906,0.854796,0.950615,0.951083,1.125648,-0.436093,-0.084316,-0.191295,0.124735,0.218754,0.337156,0.091913,0.168809,0.336735,0.057748,-0.436093,0.382335,0.956151,0.225791,0.946156,0.577679,0.722468,1.028236,1.102015,1.102142,3
-0.273839,0.329349,1.192631,0.393813,0.680942,0.706382,0.267925,0.77441,0.646988,1.346055,-0.273839,0.60744,0.454004,0.402895,0.534085,0.159612,0.670652,0.783572,0.720692,0.77828,-0.273839,0.298622,-0.376698,0.325032,0.246334,0.460446,0.394827,0.299626,0.360494,-0.260933,-0.273839,0.482852,0.904695,0.253548,0.81084,0.665727,0.691997,0.928771,0.918359,1.021257,3
-0.721267,0.149317,1.151159,0.467667,0.647035,0.746834,0.292894,0.647722,0.710539,1.324631,-0.721267,0.339902,0.762816,0.323738,0.544334,0.392805,0.629731,0.817837,0.70297,0.964883,-0.721267,-0.214965,-0.431407,0.01136,0.057211,0.197959,0.012892,0.099313,0.194186,-0.202713,-0.721267,0.086074,0.786648,-0.0379,0.758796,0.700946,0.25931,0.815097,0.853831,0.950079,3
-0.627848,0.163914,1.297905,0.250449,0.574982,0.58952,0.282906,0.638673,0.702066,1.58478,-0.627848,0.31558,0.65592,0.460464,0.651947,0.506251,0.685997,0.723608,0.711831,0.924691,-0.627848,-0.165408,-0.051482,-0.003757,0.183293,0.14228,-0.088079,0.095225,0.158548,-0.015794,-0.627848,0.091365,0.88048,-0.044839,0.774409,0.742035,0.25931,0.701423,0.699958,0.914489,3
-0.367258,0.39747,1.071406,0.567587,0.795379,0.73335,0.717361,0.959916,1.121501,1.600083,-0.367258,0.549068,0.649981,0.575601,0.564832,0.310873,0.870142,0.847819,0.751706,0.941916,-0.367258,0.050839,-0.428368,0.170085,-0.01371,0.20989,0.065573,-0.117352,0.095193,-0.303833,-0.367258,0.324141,1.010635,0.364576,0.940951,0.918131,0.509172,0.971399,1.007705,1.030963,3
-0.799935,0.961897,1.983784,0.967269,1.303987,1.09742,1.291641,1.575255,1.418072,2.334621,-0.799935,0.714456,0.935038,0.460464,0.821054,0.462133,1.264006,1.139073,1.092863,1.300767,-0.799935,-0.36814,-0.379738,-0.207833,-0.092511,0.058761,-0.307582,-0.150056,0.00412,-0.27319,-0.799935,0.715629,1.131708,0.357637,1.060653,0.595288,1.04546,1.307685,1.335307,1.412739,3
-0.19517,-0.536754,1.020364,-0.605391,0.223195,0.261407,-0.36628,0.213365,0.185186,1.150179,-0.19517,0.208565,0.053143,0.014306,0.211245,-0.205934,0.327939,0.393805,0.459286,0.390721,-0.19517,0.537394,-0.133546,0.668938,0.738842,0.750772,0.904074,0.716604,0.784183,0.014849,-0.19517,0.276528,0.172199,0.107824,0.337236,-0.097355,0.40557,0.478811,0.590757,0.406533,3
-0.308256,0.188243,1.093737,0.246104,0.76571,0.531089,0.148075,0.747263,0.782564,1.300147,-0.308256,0.476103,0.557931,0.460464,0.641699,0.222637,0.56835,0.75359,0.70297,0.720864,-0.308256,0.199508,0.124803,0.253228,0.482738,0.492262,0.206055,0.422266,0.514923,0.186447,-0.308256,0.059623,0.859292,0.066189,0.961769,0.95335,0.149614,0.777206,0.943177,0.830369,3
-0.804852,0.742938,1.058646,0.763084,1.011537,0.908643,0.497637,1.113751,1.117265,1.303207,-0.804852,0.524747,0.617318,0.525229,0.616076,0.361293,0.757609,0.97203,0.893486,1.030911,-0.804852,-0.485274,-0.294634,-0.283417,-0.194953,-0.159978,-0.404163,-0.309489,-0.193866,-0.254805,-0.804852,0.001428,0.69887,0.114764,0.748387,0.565939,0.454324,0.871934,0.938214,0.927431,3
-0.603264,0.640757,1.15435,0.584965,0.905577,0.778297,0.58253,1.113751,1.172342,1.388903,-0.603264,0.597712,0.863774,0.510836,0.821054,0.644906,0.880372,1.074826,1.039696,1.154356,-0.603264,-0.255511,-0.188255,-0.094458,0.069031,0.253638,-0.17149,0.058433,0.245662,0.042427,-0.603264,0.144268,0.759407,0.128642,0.878498,0.718555,0.411665,0.895616,1.047414,0.946843,3
-0.490177,0.402336,1.183061,0.432912,0.960676,0.823244,0.178038,0.959916,1.185052,1.437873,-0.490177,0.690134,0.949885,0.46766,0.831303,0.562973,0.895717,1.181905,1.035265,1.177322,-0.490177,0.113911,-0.033246,0.302357,0.526079,0.555896,0.184105,0.336418,0.435728,-0.028051,-0.490177,0.070203,0.931937,-0.010143,0.842067,0.783124,0.40557,0.848252,0.953105,0.982432,3
-0.091917,0.173645,1.556306,-0.027591,0.897101,0.823244,0.118113,0.991588,1.011347,1.664355,-0.091917,0.466375,0.602472,0.222993,0.518712,0.342385,0.460932,0.67221,0.756137,0.758185,-0.091917,0.267085,-0.018049,0.400616,0.443337,0.551919,0.377267,0.389562,0.522842,0.088391,-0.091917,0.213043,0.877453,-0.12811,0.894111,0.665727,0.25931,0.871934,0.967996,0.975962,3
-0.504928,0.893776,1.16392,0.806527,1.00306,0.985053,0.712367,0.937294,1.269787,1.382782,-0.504928,0.860386,0.730153,0.683543,0.718565,0.285662,0.941753,0.997729,0.99539,1.013686,-0.504928,-0.102336,0.054897,0.026476,0.210874,0.20989,-0.17588,0.054345,0.217944,0.020977,-0.504928,0.382335,0.959178,0.371515,1.071062,0.788994,0.759033,1.132437,1.121869,1.218616,3
-0.59343,-0.050179,0.742823,0.263482,0.490214,0.625477,0.093144,0.502937,0.710539,1.079785,-0.59343,0.179379,0.367893,0.266169,0.421347,0.273057,0.435357,0.556565,0.552329,0.651965,-0.59343,-0.142883,-0.11227,-0.022653,0.155713,0.170119,-0.131979,-0.002888,0.063515,-0.169006,-0.59343,-0.046185,0.777568,-0.003203,0.795227,0.783124,0.058202,0.663532,0.819086,0.733308,3
