"SMILES","CYP450 modulation"
"O=S(=O)(N1CCC[C@@]2(CCN(C2)C2=CC=CC=C2)C1)C1=CC=CC=C1","Inhibitor"
"C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)OCC1=CC=CC=C1)C1=CC=CC=C1)C(=O)NCC1=CC=CC2=CC=CC=C12","Inhibitor"
"O=C(N1CCC[C@@]2(CCN(CC3=CC=CC=C3)C2)C1)C1=CC=CO1","Noninhibitor"
"CCC1=C2NC3=C(CCO[C@@]3(CC)CC(O)=O)C2=CC=C1","Noninhibitor"
"CC(=C)COC1=CC2=C(C=C1)[C@@H]1CC[C@@]3(C)[C@H](C\C(=N/O)C3=O)[C@H]1CC2","Noninhibitor"
"COC1=CC=C(NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)C2=CC=NC=C2)C=C1","Inhibitor"
"C[N+](C)(C)CCC(=O)C1=CC=CC2=CC=CC=C12","Inhibitor"
"COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1","Inhibitor"
"CS(=O)(=O)NC1=CC=CC(=C1)C1=CC2=C(C=C1)N=CN=C2N1CCOCC1","Inhibitor"
"O=S(=O)(N1CCC2(CN(C2)C2=NC=CC=N2)CC1)C1=CC=CC=C1","Noninhibitor"
"CCN[C@@H]1C[C@H](N)[C@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@@H](O)[C@H]1O[C@H]1OC[C@@](C)(O)[C@@H](NC)[C@@H]1O","Noninhibitor"
"CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1","Inhibitor"
"FC1=C(F)C=C(C=C1)C1=NC2=CN=CN=C2N(C2CC2)C1=O","Inhibitor"
"COCCN1C(=O)C(=NC2=CN=C(OC3=CC=C(OC)C=C3)N=C12)C1=CC=C(F)C=C1","Inhibitor"
"C[C@H](CCC(O)=O)[C@H]1CC[C@@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C","Noninhibitor"
"COC1=CC=C(C=C1)N1C(=O)C(=NC2=CN=C(N=C12)N1CCNCC1)C1=CC(F)=CC(F)=C1","Inhibitor"
"CCCN(C\C=C/I)[C@@H]1CCC2=C(C1)C=C(O)C=C2","Inhibitor"
"CC1(C)[C@@H]2CC[C@]1(CC(O)=O)[C@H](Cl)C2","Noninhibitor"
"C(N1CC2(C1)CCNCC2)C1=CC=NC=C1","Noninhibitor"
"OC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=CC=C2O1","Inhibitor"
"CN1C(=O)OC(C)(C)C1=O","Noninhibitor"
"O=C1C=NC2=CN=C(N=C2N1C1CC1)N1CCOCC1","Inhibitor"
"CCNC1=NC=C2N=C(C3=CC=CS3)C(=O)N(CC3=CC=CS3)C2=N1","Inhibitor"
"C[C@@H](CC1=C(Cl)C=C(Cl)C=C1)NO","Inhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC[C@@]2(CCN(CC3=CC=C(C=C3)C#N)C2)C1","Inhibitor"
"CC(C)CN1CCC2(CC1)CCN(CC2)C(=O)OC1=CC=CC=C1","Noninhibitor"
"CC1=CN=C2C=C(Cl)C=CC2=C1SCC(O)=O","Noninhibitor"
"CC1=CC=CC=C1C1=NC2=CC=CC=C2C(=N1)N1C=CN=C1","Inhibitor"
"NC[C@H](O)C1CCCCCCC1","Noninhibitor"
"CC(=O)NCCNC1=NC(=NC=C1)C1=CC=CC=C1C(F)(F)F","Inhibitor"
"FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCC2(CCCN(CC3=NC=CS3)C2)CC1)C(F)(F)F","Noninhibitor"
"CC(=C)CN(CC#N)CC(C)=C","Inhibitor"
"FC1=CC=C(C=C1)C(=C1CCN(CCN2C(=S)N=C3C=CC=C[C@H]3C2=O)CC1)C1=CC=C(F)C=C1","Noninhibitor"
"C[C@](Br)([C@H](Br)C(O)=O)C(O)=O","Noninhibitor"
"COC(=O)[C@@H]1O[C@@H](SCCN)[C@@H](O)[C@H](O)[C@H]1O","Noninhibitor"
"C1CN(CC2(C1)CCNCC2)C(C1=CC=CC=C1)C1=CC=CC=C1","Inhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC[C@@]2(CCN(CC3=CC=NC=C3)C2)C1","Noninhibitor"
"CN1C=CC=C1C(=O)N1CCC2(CCCN(C2)C(=O)NC2=CC=CC(=C2)C#N)CC1","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CC(NCC2=CN=CC=C2)=NC=N1","Inhibitor"
"CS(=O)(=O)C1=CC=C(C=C1)[C@H](O)[C@H](CO)NC(=O)C(Cl)Cl","Noninhibitor"
"[O-][N+](=O)C1=CC2=C(C=C1)N=C(SCC(=O)C1=CC3=CC=CC=C3C=C1)S2","Inhibitor"
"CC1=NC=CC2=C1NC1=CC=CC=C21","Inhibitor"
"COC1=CC=CC=C1CN1CC[C@]2(C1)CCCN(C2)C(=O)C1=CC=CN1C","Noninhibitor"
"COC1=CC2=C(NC(=C2)C(=O)C2=CC=CC=C2)C=C1","Inhibitor"
"C(C#CCN1CCCC1)N1CCCC1","Noninhibitor"
"CN(C)C1=CC=C(C=C1)C1=CN=CN=C1NCCC1=CN=CN1","Inhibitor"
"CC(C)CNC1=NC2=NC=NC(N)=C2N1","Noninhibitor"
"FC(F)(F)C(=O)NC1=C(C#N)C2=C(S1)C1=C(OC3=CC=CC=C23)C(=O)C2=CC=CC=C2C1=O","Inhibitor"
"OC(=O)[C@H]1[C@H]2CN[C@@H]([C@@H]12)C(O)=O","Inhibitor"
"CCN1C2=C(NC(=N2)C2=CC=CC=C2)C(=O)N(CC)C1=O","Inhibitor"
"[H]OC1=C([H])C(O[H])=C2C(=O)C(O[H])=C(OC2=C1[H])C1=C([H])C(O[H])=C(O[H])C([H])=C1[H]","Inhibitor"
"OS(O)=O","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@H]2[C@H](CC(=O)C(=O)N(C)C)C(=O)C=C2CN1C(=O)C1=CC=CC=C1","Noninhibitor"
"C(NC1=NC=NC2=C1C=C(C=C2)C1=COC=C1)C1=CN=CC=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCN1CNCC1=O)C(=O)N(C)C","Inhibitor"
"N(\N=C/C1=CN=CC=C1)C1=CC=CC=N1","Inhibitor"
"CC1=C(C(C)=NO1)C1=CC(NCC2=CC=CC(C)=C2)=NC=N1","Inhibitor"
"CNC1=C(C(O)=O)C2=C(OC(C[C@@H]3O[C@@]4(CC[C@H]3C)O[C@@H]([C@@H](C)C(=O)C3=CC=CN3)[C@@H](C)C[C@H]4C)=N2)C=C1","Noninhibitor"
"CC1=NN=C2C=C(C=NN12)C1=CC=C(C=C1)C(F)(F)F","Inhibitor"
"C[N+]1(C)C[C@@H](O)C[C@@H]1C(O)=O","Noninhibitor"
"CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@H](O[C@@H]2O[C@@H](C)C[C@H]([C@@H]2O)N(C)C)[C@](C)(O)C[C@H](C)[C@@H]2N[C@H](COCCOC)O[C@H]([C@@H]2C)[C@]1(C)O","Noninhibitor"
"OC1=C(C=CC2=C1N=CC=C2)[C@H](NC1=CC=CC=C1)C1=CC=C(C=C1)[N+]([O-])=O","Noninhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=CC=N2)CC1)C1=NC=CN=C1","Noninhibitor"
"CCN(CC)CCN1C2=CC=CC=C2SC2=C1C1=CC=CC=C1C=C2","Inhibitor"
"COC1=CC2=C(NC=C2CCNC2=NC(=NC3=CC=CC=C23)C2=CC=CC=C2OC)C=C1","Inhibitor"
"CN(C)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(NCCNC(C)=O)=N1","Inhibitor"
"NC1=NC(=O)C2=C(N1)N([C@@H]1O[C@H]3COP(O)(=O)O[C@@H]3[C@H]1O)C(Br)=N2","Noninhibitor"
"CN(C)CCCN1C=NC2=CC(Cl)=C(Cl)C=C12","Noninhibitor"
"OC1=C(O)C=C2CN(CCCC2=C1)C(=S)NCCC1=CC=C(Cl)C=C1","Inhibitor"
"C1=CC=C(C=C1)[C@@H]([C@H](C1=CC=CC=C1)C1=CC=CC2=C1C=CC1=CC=CC=C21)C1=CC=CC2=C1C=CC1=CC=CC=C21","Noninhibitor"
"CC(C)N[C@@H](C)CC1=CC=C(I)C=C1","Inhibitor"
"CN1[C@H]2CCC[C@@H]1CC(=O)C2","Noninhibitor"
"C(COC1=CC2=C(OCO2)C=C1)CN1CCN(CC1)C1=CC=CC=C1","Inhibitor"
"C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@H]([C@@H](O)CC(=O)C[C@@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@](C)(O)C=CC=CCCC=CC=CC=CC=C2)C(O)=O)[C@@H](O)[C@H](N)[C@H]1O","Noninhibitor"
"CC1=C(C(=O)N2CCC3(CC2)CCN(CC3)C2=CC=CC(=C2)C2=CC=CC=C2)C(C)=NO1","Noninhibitor"
"O=C(NC1=CC=CC=C1)N1CCC2(CC1)CCN(CC2)C(=O)OC1=CC=CC=C1","Noninhibitor"
"CC(C)=CCC1=C2OC(C)(C)C=CC2=C2OC=C(C(=O)C2=C1O)C1=CC(O)=C(O)C=C1","Noninhibitor"
"C\C(NNC1=NC2=CC=CC=C2C=C1)=C1/C=CC=CC1=O","Inhibitor"
"CC(=C)[C@@H]1CN[C@@H]([C@H]1CC(O)=O)C(O)=O","Noninhibitor"
"C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)C1=CC(C)=NN1C)C1=CC=CC=C1)C(=O)NC1=CC2=CC=CC=C2C=C1","Inhibitor"
"FC(F)(F)C1=CC(=CC(CN2CC[C@]3(C2)CCCN(C3)C(=O)C2=CC=NC=C2)=C1)C(F)(F)F","Noninhibitor"
"[O-][N+](=O)O[C@H]1CO[C@@H]2[C@H](CO[C@@H]12)O[N+]([O-])=O","Noninhibitor"
"O=C(N1CCC2(CC1)CCN(CC2)C1=CC=CC=N1)C1=CSN=N1","Inhibitor"
"CCCCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C","Noninhibitor"
"OC(=O)CC1=CN=CN1","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCC1=CC=CC=N1)C(=O)N1CCCC1","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=NN(C)C(C)=C1)C(=O)N(C)C","Noninhibitor"
"CC1=CC=CC=C1C1=CN=CN=C1N1CCNCC1","Inhibitor"
"CN1CCN(CC1)C1=NC=NC(=C1)C1=C(C)ON=C1C","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCO)C(=O)N1CCCC1","Noninhibitor"
"CCNC1=NC=C2N=CC(=O)N(C[C@H]3CCCO3)C2=N1","Inhibitor"
"CCOC(=O)C1=C2NC(=O)CN2C(C)=C1C","Inhibitor"
"COCCN1C(=O)C(=NC2=CN=C(N=C12)N(C)C)C1=CC=CC=C1","Inhibitor"
"CC(C)C[C@@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)NC(=O)[C@@H]1CNCC[C@H]1NC(=O)C[C@@H](NC(=O)C[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@@H]1CCCC[C@H]1N)C(C)C","Noninhibitor"
"O=C(OC1=CC=CC=C1)N1CCC2(CC1)CCN(CC2)C1=CC=CC=C1","Noninhibitor"
"CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1","Inhibitor"
"CC(=O)N1CCC2(CCN(CC3=NC=CS3)CC2)CC1","Noninhibitor"
"CCNC1=NC=C2N=C(C)C(=O)N(C3=CC=C(OC)C=C3)C2=N1","Inhibitor"
"COC1=CC=CC(=C1)C1=CC2=C(C=C1)N=CN=C2N(C)CC1=CC=CO1","Inhibitor"
"C1CC2(CCN1)CCN(CC2)C1=CC=CC=C1","Noninhibitor"
"C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)OCC1=CC=CC=C1)C1=CC=CC=C1)C(=O)NCC1=CC=C(C)O1","Inhibitor"
"CCCN(CCC)C(=O)[C@@H](CCC(O)=O)NC(=O)C1=CC=CC=C1","Noninhibitor"
"CC1=NC2=CN=C(N=C2N(CC2=CC=CS2)C1=O)N1CCNCC1","Inhibitor"
"FC1=CC=CC(CSC2=NC=NC3=C2N=CN3[C@H]2CCCS2)=C1","Inhibitor"
"CN(C)C1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(C3CC3)C2=N1","Inhibitor"
"O[C@@H]([C@@H]1C[C@H]2CCN1C[C@H]2C=C)C1=CC=NC2=CC=CC=C12","Noninhibitor"
"COCCN1C(=O)C(=NC2=CN=C(NC3=CC=CC=C3)N=C12)C1=CC=CC=C1","Inhibitor"
"CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=C3C=C(O)C=C1","Noninhibitor"
"COC1=CC=CC=C1C1=CC2=C(C=C1)N=CN=C2N(C)CC1=CC=CO1","Inhibitor"
"CN1CCN(CC1)C1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(CC3=CC=C(F)C=C3)C2=N1","Noninhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC[C@@]2(CCN(C2)C(=O)NC(C)C)C1","Inhibitor"
"CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC","Inhibitor"
"O[C@H](C(O)=O)C1=CC=C(F)C=C1","Noninhibitor"
"CCCN(CCC)CCC1=CC(O)=C(O)C=C1","Noninhibitor"
"CCN(CC1=CC=NC=C1)C(=O)[C@@H](CO)C1=CC=CC=C1","Inhibitor"
"CC1=C(C)C=C(C=C1)[C@@]1(C)CC\C(=N\N=C2/CC[C@](C)(C3=CC(C)=C(C)C=C3)C3=CC(C)=C(C)C=C23)C2=CC(C)=C(C)C=C12","Noninhibitor"
"CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(O1)C(=O)CCl","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CC=C(C)O1)C(=O)N(C)C","Noninhibitor"
"COC1=NC=C2N=C(C(=O)N(CC3=CC=CS3)C2=N1)C1=CC=C(Cl)C=C1","Inhibitor"
"CN[C@@H]1[C@H](O[C@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O","Noninhibitor"
"CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1","Inhibitor"
"CCCC[C@@H]1C[C@H]1C(NC(=O)C1=CC=CO1)C1=CC=CC=C1","Inhibitor"
"COC1=NC=C2N=C(C(=O)N(CC3=CC=CS3)C2=N1)C1=CC=C(F)C=C1","Inhibitor"
"CCOC(=O)C1=C(C)N(CC#C)C(C)=C([C@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC","Inhibitor"
"C1CN2CCCN1C2C1=CC=NC=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@H]2[C@H](CC(=O)C(=O)N3CCCC3)C(=O)C=C2CN1C(=O)C1=CC=CC=C1","Noninhibitor"
"O=C1C=NC2=CN=C(NC3=CC=CC=C3)N=C2N1CCC1=CC=CC=C1","Inhibitor"
"COC1=CC(OC)=C(CNC2=NC=NC=C2C2=CC=CC(=C2)C#N)C=C1","Inhibitor"
"O=C(N1CCC2(CC1)CCN(CC2)C1=CC=CC=C1)C1=CSN=N1","Inhibitor"
"CC(=O)NCCC1=CC(O)=C(O)C=C1","Noninhibitor"
"CC[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1","Noninhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=CC=C2)CC1)C1=CC=CO1","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CN=CN=C1N1CCNCC1","Noninhibitor"
"CC\N=C(/N)CSS(O)(=O)=O","Noninhibitor"
"O=C1N(CCC2=CC=CC=C2)C2=NC(=NC=C2N=C1CCC1=CC=CC=C1)N1CCOCC1","Inhibitor"
"C[C@H]1CN(CC[C@@]1(C(O)=O)C1=CC=CC=C1)C1CCC(CC1)(C#N)C1=CC=C(F)C=C1","Noninhibitor"
"CC1=CC(C(=N)C2=CC=CC=C2CC2=CC=CC=C2)=C(C)C=C1","Noninhibitor"
"COC(=O)N1CCC[C@@]2(CCN(C2)C(=O)NC2=CC=CC(=C2)C#N)C1","Noninhibitor"
"CNCCCCCNCCC1C[C@@H]2CCC[C@H](C1)C2","Noninhibitor"
"COC(=O)N1CCC2(CC1)CCN(CC2)C1=CC=CC(=C1)C1=CC=CC=C1","Noninhibitor"
"CN1CCN(CCCBr)CC1","Noninhibitor"
"NC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N1C=NC2=C1NC(N)=NC2=O","Noninhibitor"
"OC(=O)CSC1=NC2=CC=CC=C2N1","Noninhibitor"
"NC(=O)CNCCC(C1=CC=CC=C1)C1=CC=CC=C1","Noninhibitor"
"COC(=O)N1CCC2(CCN(CC3=CC=C(C=C3)C#N)CC2)CC1","Noninhibitor"
"COC1=CC=CC(=C1)C1=CN=CN=C1NCC1=CC=CC=C1OC","Inhibitor"
"C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)C1=CC(Cl)=C(Cl)C=C1","Inhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CC2=C(C=C1)N=CN=C2NCC1=NC=C(C)N=C1","Inhibitor"
"COCCN1C(=O)C(=NC2=CN=C(N=C12)N1CCN(C)CC1)C1=CC=CC=C1","Inhibitor"
"N\C(SCCCC1=CN=CN1)=N\CC1=CC=C(Cl)C=C1","Inhibitor"
"CC(C)=NNC1=NC=NC2=C1NC=N2","Inhibitor"
"CN(C)CCCN1C(C)=NC2=C1C(=CC=C2)[N+]([O-])=O","Noninhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC[C@@]2(CCN(C2)C2=NC=CC=N2)C1","Inhibitor"
"C[C@@H]1[C@H]2CC[C@@]3(C)C=CC(=O)C(C)=C3[C@@H]2OC1=O","Inhibitor"
"O=C1N(CCC#N)C2=NC(=NC=C2N=C1C1=CC=CC=C1)N1CCOCC1","Inhibitor"
"COC1=CC=CC(CN2C(=O)C(=NC3=CN=C(N=C23)N(C)C)C2=CC=CC=C2)=C1","Inhibitor"
"COC1=C(OC)C=C(CC[N@+]2(C)COC3=CC4=C(C=C3C2)C(C)=CC(=O)O4)C=C1","Noninhibitor"
"OC(=O)[C@H]1CCCC[C@@H]1C(=O)NC1=NC2=CC=CC=C2N1","Inhibitor"
"N[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1N1C=NC2=C(N)N=CN=C12","Noninhibitor"
"CCN1C=C(C(O)=O)C(=O)C2=CN=C(N=C12)N1CCCC1","Noninhibitor"
"CN(C)C[C@H]1CCC[C@@H](CN(C)C)C1=O","Noninhibitor"
"CS(=O)(=O)C1=CC=C(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1","Noninhibitor"
"C[C@H]1O[C@@H](CC(O)=O)CC2=C1C(O)=C1C(=O)C=C(C(=O)C1=C2O)C1=CC(=O)C2=C(O)C3=C(C[C@H](CC(O)=O)O[C@@H]3C)C(O)=C2C1=O","Noninhibitor"
"NC[C@H](O)C1=CC(O)=C(O)C=C1","Noninhibitor"
"CCNC1=NC=C2N=C(C(=O)N(C3CC3)C2=N1)C1=CC=CC=C1","Inhibitor"
"CC1=CC(C)=C2N=C3\C(CCC3=C([C@H](O)[C@@H]3CCCCN3)C2=C1)=C/C1=CC=C(Cl)C=C1","Noninhibitor"
"OC(=O)C[C@H](CC1=CC2=C(OCO2)C=C1)C(O)=O","Noninhibitor"
"C[C@@H]1NCC[C@H](CC(O)=O)[C@H]1CC(O)=O","Noninhibitor"
"COCCN1C(=O)C(C)=NC2=CN=C(NC3=CC=CC=C3)N=C12","Inhibitor"
"O=C1N(CCC#N)C2=NC(OC3=CC=CC=C3)=NC=C2N=C1C1=CC=CC=C1","Inhibitor"
"FC1=CC=C(C=C1)C1=NC2=CN=C(OC3=CC=CC=C3)N=C2N(C[C@H]2CCCO2)C1=O","Inhibitor"
"COC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC=CC=C1C(F)(F)F)[N+]([O-])=O","Inhibitor"
"CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1I","Inhibitor"
"CN[C@@H]1NC(=O)C2=CC=CC=C2N1CC1=CC=C(F)C=C1","Noninhibitor"
"COC1=CC=C(C=C1)C1=NC2=CN=C(N=C2N(CC2=CC=CS2)C1=O)N1CCN(C)CC1","Inhibitor"
"CNC1=NC(=NC2=CC=CC=C12)C1=CC=C(C=C1)C(=O)N(C)C","Inhibitor"
"O=C1N=C2C=CC=CC2=C1NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1","Noninhibitor"
"CN(C)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=N1)N(C)C","Inhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC2(CCN(CC3=CC=C(C=C3)C#N)CC2)CC1","Noninhibitor"
"CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1","Inhibitor"
"O=C1N(C2=CC=CC=C2)C2=NC(OC3=CC=CC=C3)=NC=C2N=C1C1=CC=CS1","Inhibitor"
"C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@@H]2\C([C@@H](C[C@@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O","Noninhibitor"
"CCNCCC1(CC)C(=O)NC(=O)NC1=O","Noninhibitor"
"CN(C)CCCC1=C2C=C(Cl)C=CC2=NC2=CC=CC=C12","Inhibitor"
"CCNC1=NC=C2N=C(C(=O)N(C[C@H]3CCCO3)C2=N1)C1=CC=CC=C1","Inhibitor"
"OC(=O)C1=CC=C(NS(=O)(=O)CC2=CC=CC=C2)C=C1","Noninhibitor"
"CC1=CC=CC=C1C1=CN=CN=C1NCC1=CC=CS1","Inhibitor"
"OC[C@H]1O[C@H](OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC=CC=C2)[C@@H](O)[C@@H](O)[C@@H]1O","Noninhibitor"
"CN[C@@H]1[C@@H](O)C[C@H](O[C@@H]2C\C=C(C)/C\C(C)=C/C=C\CC[C@@H](C)CNC(=O)\C=C/C=C\[C@H]2C)O[C@H]1C","Noninhibitor"
"C[C@@H]1C[C@@H](CC(C)(C)N1C)OC(=O)[C@@H](O)C1=CC=CC=C1","Noninhibitor"
"OC(=O)CCCC1=CC2=C(C=C1)C=CC1=CC=CC=C21","Inhibitor"
"CCCCC\N=C1/C=CN(CC2=CC=CC=C2)C2=CC=CC=C12","Inhibitor"
"CC(C)OC(=O)C1=CC2=C(N1)C=CC=C2OC[C@@H](O)CNC(C)(C)C","Inhibitor"
"COC1=CC=C(OC2=NC=C3N=C(C)C(=O)N(C4=CC=C(OC)C=C4)C3=N2)C=C1","Inhibitor"
"COC1=CC2=C(C=CC=C2N2CCN(CCNC(=O)C3=CC=C(F)C=C3)CC2)C=C1","Inhibitor"
"N(C1=CC=CC=C1)C1=NC(=NC2=CC=CC=C12)C1=CN=CC=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=C(CO)NC=C(C)C1=O)C(=O)N1CCCC1","Inhibitor"
"COC1=CC=CC(NC2=NC=C3N=C(C)C(=O)N(CCC#N)C3=N2)=C1","Inhibitor"
"[O-][N+](=O)C1=CC(=C(NN=C2C3=CC=CC=C3CC3=CC=CC=C23)C=C1)[N+]([O-])=O","Inhibitor"
"CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C2=CC=CC=C2)C(=O)C1=O","Noninhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC2(CN(C2)C(=O)NC2=CC=CC(=C2)C#N)CC1","Noninhibitor"
"N[C@@H](C(O)=O)C1=C(Cl)C=CC(O)=C1","Inhibitor"
"CN(C)CCCSC1=NC2=CC=CC=C2N1","Noninhibitor"
"S=C(N\C=C(/C#N)C1=NC2=CC=CC=C2S1)C1=CC=NC=C1","Inhibitor"
"C[C@@H](O)CN(CCN(C[C@@H](C)O)C[C@@H](C)O)C[C@@H](C)O","Inhibitor"
"COC1=CC=CC(NC2=NC=C3N=C(C(=O)N(CCC#N)C3=N2)C2=CC=C(F)C=C2)=C1","Inhibitor"
"OC(=O)C1=C(NC(=C1S(O)(=O)=O)C1=CC=CC=C1)C1=NC=CC2=CC=CC=C12","Noninhibitor"
"CN(CC1=CC=CO1)C1=NC=NC=C1C1=CN=CC=C1","Inhibitor"
"OC(=O)C1=CC(SSC2=CC=CC(=C2)C(O)=O)=CC=C1","Inhibitor"
"CC1=C(O)C(Br)=C(C)C(O)=C1Br","Inhibitor"
"CCCCCCCC\C=C/CCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1","Inhibitor"
"CC1=C(C(C)=NO1)C1=NC=CC(NC2CC2)=N1","Inhibitor"
"CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC","Noninhibitor"
"C(NC1=NC(=NC=C1)C1=CC2=C(OCO2)C=C1)C1=CC=CC=C1","Inhibitor"
"FC1=CC=C(CN2C(=O)C(=NC3=CN=C(N=C23)N2CCOCC2)C2=CC=CC=C2)C=C1","Inhibitor"
"COC1=CC=C(C=C1)C1=NC2=CN=C(OC3=CC(Cl)=CC=C3)N=C2N(C[C@H]2CCCO2)C1=O","Inhibitor"
"CCNC1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(C)C2=N1","Inhibitor"
"CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1","Noninhibitor"
"CN(C)CC1=CC=CC=C1C1=CC2=C(C=C1)N=CN=C2N(C)CC1=CC=CO1","Inhibitor"
"N#CC1=CC(=CC=C1)C1=CN=CN=C1NCCC1=CN=CN1","Inhibitor"
"OC(=O)C1=CC(=CN=C1)C(O)=O","Noninhibitor"
"COC1=CC2=C(C=C1)N(C(=O)C1=CC=CC=C1)C(C)=C2CC(O)=O","Inhibitor"
"NC(=N)SCC1=CC=C(Cl)C2=CC=CC=C12","Inhibitor"
"CS(=O)(=O)N1CCC2(CN(C2)C2=NC=CC=N2)CC1","Noninhibitor"
